onset	duration	trial_type	RT	ExcludeBlock	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.005341719	2.7	forage	8.57	0	26.0457031	49.33333333	0.5	4.17829586	1	n/a	n/a	n/a	n/a
17.94232218	2.7	forage	3.668	0	-11.47629781	31.16666667	2	34.99948695	0	n/a	n/a	n/a	n/a
26.88153786	2.7	engage	0.992	n/a	n/a	n/a	n/a	n/a	n/a	0	11.2	56.78	0
36.97351117	2.7	forage	1.58	0	-20.40751656	22.5	0.5	36.85	0	n/a	n/a	n/a	n/a
42.73062217	2.7	engage	0.916	n/a	n/a	n/a	n/a	n/a	n/a	0	4.745	44.89	0
52.24032456	2.7	forage	1.787	0	-10.97886609	32.66666667	0.5	32.6982345	0	n/a	n/a	n/a	n/a
57.99703773	2.7	engage	1.726	n/a	n/a	n/a	n/a	n/a	n/a	0	32.48	27.59	1
73.7833931	2.7	forage	1.528	0	-3.188338279	30.33333333	0.5	27.29207283	0	n/a	n/a	n/a	n/a
80.53082691	2.7	engage	0.972	n/a	n/a	n/a	n/a	n/a	n/a	0	34.2	18.9	1
89.41712788	2.7	forage	2.366	0	-8.375543819	37	0.5	31.9	0	n/a	n/a	n/a	n/a
95.17737948	2.7	engage	1.194	n/a	n/a	n/a	n/a	n/a	n/a	0	4.225	49.3	0
109.3677242	2.7	forage	1.409	0	31.44675234	60.83333333	0.5	3.095530909	1	n/a	n/a	n/a	n/a
116.6387139	2.7	forage	0.927	0	-0.925366263	42.66666667	0.5	33.24441678	0	n/a	n/a	n/a	n/a
124.5921986	2.7	engage	1.507	n/a	n/a	n/a	n/a	n/a	n/a	0	47.31	53.235	0
136.6815442	2.7	forage	4.112	0	17.73940747	51.83333333	1	15.95	1	n/a	n/a	n/a	n/a
145.3449014	2.7	forage	1.842	0	13.7407674	48	1	19.93655249	1	n/a	n/a	n/a	n/a
153.4016806	2.7	forage	1.011	0	-8.188374327	35.83333333	1	35.67040893	0	n/a	n/a	n/a	n/a
158.9568145	2.7	engage	0.933	n/a	n/a	n/a	n/a	n/a	n/a	0	22.91	59.34	0
170.7622969	2.7	forage	1.351	0	20.06220696	40.33333333	0.5	4.692580856	1	n/a	n/a	n/a	n/a
179.2236778	2.7	forage	1.282	0	0.267466928	29.83333333	2	22.7271088	0	n/a	n/a	n/a	n/a
185.1885459	2.7	engage	1.542	n/a	n/a	n/a	n/a	n/a	n/a	0	9.3	14.175	0
195.4704677	2.7	forage	1.338	0	18.26828832	51	1	12.1	1	n/a	n/a	n/a	n/a
203.9370777	2.7	forage	1.962	0	8.316658786	42.66666667	0.5	22.23780494	0	n/a	n/a	n/a	n/a
210.4909922	2.7	engage	3.346	n/a	n/a	n/a	n/a	n/a	n/a	0	34.54	27.9	1
223.1236124	2.7	forage	1.258	0	22.49700753	55	0.5	10.27629395	1	n/a	n/a	n/a	n/a
230.182359	2.7	forage	1.464	0	-2.905447412	40.66666667	2	32.85904884	0	n/a	n/a	n/a	n/a
236.9353451	2.7	engage	0.897	n/a	n/a	n/a	n/a	n/a	n/a	0	9.66	29.575	0
245.2233797	2.7	forage	1.33	0	-11.08917409	28.16666667	0.5	31.9	1	n/a	n/a	n/a	n/a
252.274702	2.7	forage	3.118	0	12.46534983	34.16666667	0.5	12.59826719	1	n/a	n/a	n/a	n/a
257.9538339	2.7	forage	1.079	0	-6.72216136	29.16666667	1	28.6	0	n/a	n/a	n/a	n/a
266.7168044	2.7	engage	2.649	n/a	n/a	n/a	n/a	n/a	n/a	0	27.82	5.565	1
278.8691481	2.7	forage	1.271	0	18.42083094	43.83333333	1	7.147261204	1	n/a	n/a	n/a	n/a
286.1313165	2.7	forage	1.094	0	3.399516959	35	1	21.49268648	0	n/a	n/a	n/a	n/a
292.6819064	2.7	engage	0.976	n/a	n/a	n/a	n/a	n/a	n/a	0	33	18.43	1
306.3721164	2.7	forage	1.908	0	18.44243884	31.16666667	1	6.566608822	1	n/a	n/a	n/a	n/a
312.647248	2.7	forage	1.034	0	-20.43640394	22.16666667	1	37.95	0	n/a	n/a	n/a	n/a
320.2135959	2.7	engage	4.398	n/a	n/a	n/a	n/a	n/a	n/a	0	5.425	26.91	0
332.5029322	2.7	forage	1.304	0	31.00484349	59.16666667	0.5	3.028610231	1	n/a	n/a	n/a	n/a
339.5628755	2.7	forage	0.831	0	-5.680878561	39.5	2	35.81678236	0	n/a	n/a	n/a	n/a
345.1120261	2.7	engage	0.945	n/a	n/a	n/a	n/a	n/a	n/a	0	26.55	18.975	1
356.3986409	2.7	forage	1.166	0	-8.400749962	29.66666667	0.5	31.46613601	0	n/a	n/a	n/a	n/a
362.160976	2.7	engage	0.848	n/a	n/a	n/a	n/a	n/a	n/a	0	31.35	42.185	0
372.051425	2.7	forage	3.107	0	2.106834834	27.16666667	0.5	21.10897842	0	n/a	n/a	n/a	n/a
379.0265786	2.7	engage	0.583	n/a	n/a	n/a	n/a	n/a	n/a	0	21	7.36	1
392.5133619	2.7	forage	1.716	0	-4.741003135	40.33333333	1	29.7	1	n/a	n/a	n/a	n/a
398.7794079	2.7	forage	0.927	0	-7.493966937	34.33333333	2	30.80755244	0	n/a	n/a	n/a	n/a
405.7261393	2.7	engage	0.95	n/a	n/a	n/a	n/a	n/a	n/a	0	16.965	37.82	0
415.016134	2.7	forage	0.914	0	31.45587429	60.16666667	0.5	2.638622303	1	n/a	n/a	n/a	n/a
420.081341	2.7	forage	1.095	0	-4.68272488	40.16666667	0.5	35.43254866	0	n/a	n/a	n/a	n/a
428.023978	2.7	engage	0.973	n/a	n/a	n/a	n/a	n/a	n/a	0	28.615	14.62	1
438.5095347	2.7	forage	1.281	0	-4.739251044	28.16666667	2	25.98959559	0	n/a	n/a	n/a	n/a
444.4560847	2.7	engage	1.465	n/a	n/a	n/a	n/a	n/a	n/a	0	15.75	27.195	0
453.5427751	2.7	forage	2.76	0	-11.13959744	28.66666667	0.5	28.90699411	0	n/a	n/a	n/a	n/a
460.3549752	2.7	engage	0.84	n/a	n/a	n/a	n/a	n/a	n/a	0	40.23	9.69	1
474.6445655	2.7	forage	1.789	0	-4.549010781	30.66666667	1	28.42311252	0	n/a	n/a	n/a	n/a
481.5870357	2.7	engage	1.048	n/a	n/a	n/a	n/a	n/a	n/a	0	33.04	20.16	1
490.5296382	2.7	forage	2.081	0	-6.773248663	38.66666667	0.5	33.28962074	0	n/a	n/a	n/a	n/a
498.0859547	2.7	engage	1.139	n/a	n/a	n/a	n/a	n/a	n/a	0	17.69	51.2	0
509.7727055	2.7	forage	1.386	0	-12.40363563	30.5	2	35.33760374	0	n/a	n/a	n/a	n/a
515.3348882	2.7	engage	0.916	n/a	n/a	n/a	n/a	n/a	n/a	0	50.05	12.88	1
524.2226093	2.7	forage	2.129	0	-2.149180122	33.33333333	1	27.78342387	0	n/a	n/a	n/a	n/a
531.167308	2.7	engage	1.007	n/a	n/a	n/a	n/a	n/a	n/a	0	18.615	38.25	0
544.0557674	2.7	forage	2.225	0	6.294123535	32	2	15.89348121	1	n/a	n/a	n/a	n/a
550.3130726	2.7	forage	1.223	0	-5.559845917	28.66666667	1	25.3666717	0	n/a	n/a	n/a	n/a
557.0656963	2.7	engage	1.041	n/a	n/a	n/a	n/a	n/a	n/a	0	11.97	17.28	1
569.5563604	2.7	forage	2.062	0	17.32901967	45.33333333	1	14.3	1	n/a	n/a	n/a	n/a
578.0232216	2.7	forage	0.707	0	1.552515467	36.16666667	1	27.57535838	0	n/a	n/a	n/a	n/a
584.7807188	2.7	engage	1.533	n/a	n/a	n/a	n/a	n/a	n/a	0	15.12	9.135	1
599.0689187	2.7	forage	1.874	0	14.00210016	36.66666667	0.5	13.75	1	n/a	n/a	n/a	n/a
606.3262966	2.7	forage	1.176	0	-15.28599417	22.83333333	0.5	34.35412706	0	n/a	n/a	n/a	n/a
614.278883	2.7	engage	3.835	n/a	n/a	n/a	n/a	n/a	n/a	0	25.8	47.26	0
631.6160833	2.7	forage	1.487	0	-1.953303657	44	2	30.70890046	0	n/a	n/a	n/a	n/a
639.5611309	2.7	engage	7.811	n/a	n/a	n/a	n/a	n/a	n/a	0	13.05	19.345	0
660.0648661	2.7	forage	1.19	0	-7.115076203	32.33333333	1	30.40254263	0	n/a	n/a	n/a	n/a
667.0089623	2.7	engage	5.072	n/a	n/a	n/a	n/a	n/a	n/a	0	18.585	12.47	1
680.5831308	2.7	forage	1.323	0	4.702287444	33	1	21.011848	0	n/a	n/a	n/a	n/a
687.3410407	2.7	engage	1.02	n/a	n/a	n/a	n/a	n/a	n/a	0	29.205	28.495	1
696.8500849	2.7	forage	2.226	0	3.656908439	32.16666667	1	19.11339218	0	n/a	n/a	n/a	n/a
703.8107117	2.7	engage	0.891	n/a	n/a	n/a	n/a	n/a	n/a	0	27.565	9.3	1
711.4934577	2.7	forage	4.605	0	2.360316382	46	0.5	26.39800815	0	n/a	n/a	n/a	n/a
720.9556502	2.7	engage	1.11	n/a	n/a	n/a	n/a	n/a	n/a	0	18.75	39.26	0
729.0468355	2.7	forage	2.404	0	-16.77829485	28.16666667	1	37.4107062	0	n/a	n/a	n/a	n/a
735.0048365	2.7	engage	0.988	n/a	n/a	n/a	n/a	n/a	n/a	0	49.35	19.75	1
743.7123749	2.7	forage	4.745	0	14.88239525	34.5	0.5	10.67773502	1	n/a	n/a	n/a	n/a
753.8243523	2.7	forage	1.473	0	15.58667706	36.83333333	2	9.826273829	1	n/a	n/a	n/a	n/a
762.284967	2.7	forage	2.756	0	-7.718059454	28	2	29.18524471	0	n/a	n/a	n/a	n/a
769.102745	2.7	engage	2.162	n/a	n/a	n/a	n/a	n/a	n/a	0	14.28	30.525	1
778.5564176	2.7	forage	4.499	0	-0.326062405	31.16666667	1	22.55	1	n/a	n/a	n/a	n/a
787.6272163	2.7	forage	1.048	0	-6.899639019	23.83333333	2	25.49885318	0	n/a	n/a	n/a	n/a
795.4011021	2.7	engage	1.249	n/a	n/a	n/a	n/a	n/a	n/a	0	24.57	24.5	1
805.2902014	2.7	forage	3.59	0	-12.67891504	36.5	0.5	36.32796892	0	n/a	n/a	n/a	n/a
813.7332814	2.7	engage	1.348	n/a	n/a	n/a	n/a	n/a	n/a	0	27.255	36.58	0
825.6202885	2.7	forage	1.692	0	26.4500508	46.66666667	0.5	4.060444646	1	n/a	n/a	n/a	n/a
833.6796158	2.7	forage	1.778	0	16.61304864	40.5	1	14.04133595	1	n/a	n/a	n/a	n/a
839.1458183	2.7	forage	1.068	0	-12.53744195	36	2	38.5	0	n/a	n/a	n/a	n/a
846.1146168	2.7	engage	1.256	n/a	n/a	n/a	n/a	n/a	n/a	0	61.6	2.64	1
856.8030458	2.7	forage	1.294	0	30.01869809	59.66666667	0.5	4.112509431	1	n/a	n/a	n/a	n/a
864.2646347	2.7	forage	3.217	0	5.140808309	44.5	1	28.3974951	0	n/a	n/a	n/a	n/a
870.7465001	2.7	engage	1.072	n/a	n/a	n/a	n/a	n/a	n/a	0	45.315	39.25	1
880.0393384	2.7	forage	1.644	0	25.26451369	47	2	4.043624566	1	n/a	n/a	n/a	n/a
885.3064124	2.7	forage	0.97	0	-9.105653304	30.66666667	2	32.85799759	0	n/a	n/a	n/a	n/a
894.2623154	2.7	engage	1.083	n/a	n/a	n/a	n/a	n/a	n/a	0	54.275	24.84	1
905.3491817	2.7	forage	1.235	0	23.27798669	53.33333333	0.5	9.286592727	1	n/a	n/a	n/a	n/a
912.8139236	2.7	forage	0.77	0	-6.452009121	38.33333333	0.5	33.88620794	0	n/a	n/a	n/a	n/a
918.7769336	2.7	engage	2.707	n/a	n/a	n/a	n/a	n/a	n/a	0	25.83	20.1	1
928.9848801	2.7	forage	8.392	0	-3.091661553	26.83333333	1	23.57298174	0	n/a	n/a	n/a	n/a
942.6420837	2.7	engage	3.085	n/a	n/a	n/a	n/a	n/a	n/a	0	10.535	7.7	0
953.0292932	2.7	forage	1.905	0	17.20930386	42.5	0.5	11.53937679	1	n/a	n/a	n/a	n/a
960.2913721	2.7	forage	2.68	0	18.2271197	40.33333333	1	10.74648157	1	n/a	n/a	n/a	n/a
967.3495878	2.7	forage	1.142	0	-3.295427963	31.33333333	0.5	27.77952316	0	n/a	n/a	n/a	n/a
974.9100675	2.7	engage	1.839	n/a	n/a	n/a	n/a	n/a	n/a	0	11.97	19.525	0
985.0495905	2.7	forage	1.393	0	10.61818235	40	0.5	17.04800815	1	n/a	n/a	n/a	n/a
991.1175821	2.7	forage	1.449	0	-13.80990125	34.5	2	36.85	0	n/a	n/a	n/a	n/a
997.8720414	2.7	engage	1.395	n/a	n/a	n/a	n/a	n/a	n/a	0	17.085	3.1	0
1007.162999	2.7	forage	1.128	0	9.459952048	43.66666667	0.5	19.8	1	n/a	n/a	n/a	n/a
1013.631263	2.7	forage	1.021	0	-11.27953054	34.83333333	2	36.54474876	0	n/a	n/a	n/a	n/a
1019.587414	2.7	engage	1.376	n/a	n/a	n/a	n/a	n/a	n/a	0	25.84	17.25	0
1027.474871	2.7	forage	0.926	0	23.19243113	42.5	2	7.7	1	n/a	n/a	n/a	n/a
1033.735282	2.7	forage	1.532	0	12.15443288	38.66666667	1	18.15	1	n/a	n/a	n/a	n/a
1039.208957	2.7	forage	1.031	0	-13.44357578	24.83333333	1	34.34674061	0	n/a	n/a	n/a	n/a
1046.752416	2.7	engage	2.615	n/a	n/a	n/a	n/a	n/a	n/a	0	34.65	32.205	1
1057.679531	2.7	forage	2.061	0	23.78002548	54.5	2	8.617800915	1	n/a	n/a	n/a	n/a
1064.745444	2.7	forage	2.075	0	-7.276866187	38	0.5	34.67669634	0	n/a	n/a	n/a	n/a
