onset	duration	trial_type	RT	ExcludeBlock	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.00529021	2.7	forage	1.211	0	19.80499807	33.66666667	1	3.665089784	1	n/a	n/a	n/a	n/a
11.45862182	2.7	forage	0.825	0	5.970237413	27	2	16.27425683	0	n/a	n/a	n/a	n/a
19.4138317	2.7	engage	0.804	n/a	n/a	n/a	n/a	n/a	n/a	0	4.41	8.96	0
28.7150718	2.7	forage	2.903	0	12.78267207	42.66666667	2	15.55577939	1	n/a	n/a	n/a	n/a
34.98178176	2.7	forage	2.133	0	-2.29150529	32.66666667	1	27.23358986	0	n/a	n/a	n/a	n/a
40.54592077	2.7	engage	1.135	n/a	n/a	n/a	n/a	n/a	n/a	0	17.75	16.66	1
50.64759577	2.7	forage	1.42	0	25.69973325	47.16666667	2	5.140636789	1	n/a	n/a	n/a	n/a
56.11282358	2.7	forage	0.874	0	-15.33725668	27.66666667	2	36.69007092	0	n/a	n/a	n/a	n/a
63.06117436	2.7	engage	0.619	n/a	n/a	n/a	n/a	n/a	n/a	0	53.2	34.1	1
73.75616767	2.7	forage	2.914	0	12.37208507	39.33333333	0.5	14.66257231	1	n/a	n/a	n/a	n/a
79.24593067	2.7	forage	0.518	0	3.025926764	32.83333333	1	22.2088401	0	n/a	n/a	n/a	n/a
85.80981942	2.7	engage	1.002	n/a	n/a	n/a	n/a	n/a	n/a	0	17.415	23.94	0
97.09877376	2.7	forage	1.045	0	6.096799289	48.66666667	1	26.20355364	0	n/a	n/a	n/a	n/a
104.8419845	2.7	engage	1.107	n/a	n/a	n/a	n/a	n/a	n/a	0	17.48	36.75	0
115.1317139	2.7	forage	1.661	0	-7.120422849	32.5	2	32.84900659	1	n/a	n/a	n/a	n/a
120.1825574	2.7	forage	1.756	0	-11.52259729	34.16666667	1	36.85	0	n/a	n/a	n/a	n/a
130.7403063	2.7	engage	0.438	n/a	n/a	n/a	n/a	n/a	n/a	0	43.885	7.2	1
142.4249736	2.7	forage	9.619	0	-7.806831481	31.16666667	2	33.57708365	0	n/a	n/a	n/a	n/a
157.1054225	2.7	engage	3.321	n/a	n/a	n/a	n/a	n/a	n/a	0	18.87	30.69	0
166.724031	2.7	forage	8.633	0	16.53120936	45.5	0.5	11.89002565	1	n/a	n/a	n/a	n/a
178.7267572	2.7	forage	1.427	0	1.275638885	35.66666667	1	25.06438056	0	n/a	n/a	n/a	n/a
187.6718106	2.7	engage	1.459	n/a	n/a	n/a	n/a	n/a	n/a	0	19.11	17.55	1
197.9549834	2.7	forage	1.709	0	6.314403534	32.66666667	1	18.7	1	n/a	n/a	n/a	n/a
205.2148041	2.7	forage	3.864	0	11.4614622	31	1	13.76311302	0	n/a	n/a	n/a	n/a
212.1353165	2.7	engage	5.634	n/a	n/a	n/a	n/a	n/a	n/a	0	22.275	13.02	1
224.8692642	2.7	forage	0.765	0	20.24498885	30.33333333	1	2.531338967	1	n/a	n/a	n/a	n/a
231.1384429	2.7	forage	8.091	0	8.207241587	26.5	1	13.73423118	1	n/a	n/a	n/a	n/a
245.5911096	2.7	forage	0.619	0	-11.19132472	22.33333333	2	29.15	0	n/a	n/a	n/a	n/a
253.1661635	2.7	engage	0.451	n/a	n/a	n/a	n/a	n/a	n/a	0	0.9	25.97	0
263.2703286	2.7	forage	0.943	0	21.23232567	44.83333333	2	6.086821588	1	n/a	n/a	n/a	n/a
271.3250744	2.7	forage	3.213	0	-10.78087605	30.16666667	0.5	32.81990343	0	n/a	n/a	n/a	n/a
278.5979718	2.7	engage	0.702	n/a	n/a	n/a	n/a	n/a	n/a	0	46.8	22.47	1
289.288671	2.7	forage	1.697	0	-0.579643546	24	0.5	17.68556662	0	n/a	n/a	n/a	n/a
295.2469924	2.7	engage	1.008	n/a	n/a	n/a	n/a	n/a	n/a	0	17.85	17.6	1
306.3316172	2.7	forage	1.138	0	14.81660145	29.66666667	2	7.070215281	1	n/a	n/a	n/a	n/a
312.794114	2.7	forage	1.319	0	-19.67931409	19.83333333	1	34.19962024	0	n/a	n/a	n/a	n/a
321.362043	2.7	engage	0.743	n/a	n/a	n/a	n/a	n/a	n/a	0	14.63	52.92	0
333.4509651	2.7	forage	1.791	0	23.04694851	45	1	8.8	1	n/a	n/a	n/a	n/a
340.5075555	2.7	forage	0.819	0	-10.63246651	31.66666667	2	36.94071224	0	n/a	n/a	n/a	n/a
347.0770768	2.7	engage	0.67	n/a	n/a	n/a	n/a	n/a	n/a	0	15.05	9.8	1
356.7804864	2.7	forage	2.034	0	17.70041145	49.16666667	2	13.2	1	n/a	n/a	n/a	n/a
364.244007	2.7	forage	1.366	0	-0.286922522	40.83333333	2	29.61955133	0	n/a	n/a	n/a	n/a
372.0088471	2.7	engage	1.12	n/a	n/a	n/a	n/a	n/a	n/a	0	18.48	22.4	1
381.3106607	2.7	forage	1.342	0	21.96076237	53.5	1	10.12167648	1	n/a	n/a	n/a	n/a
390.5690483	2.7	forage	1.09	0	-0.480526801	40	2	30.01844726	0	n/a	n/a	n/a	n/a
398.3239881	2.7	engage	4.703	n/a	n/a	n/a	n/a	n/a	n/a	0	21.07	16.53	0
411.3266835	2.7	forage	1.093	0	30.69789732	62	2	4.112509431	1	n/a	n/a	n/a	n/a
418.7824856	2.7	forage	2.101	0	-3.322854652	42.83333333	1	35.4320507	0	n/a	n/a	n/a	n/a
425.7556136	2.7	engage	3.007	n/a	n/a	n/a	n/a	n/a	n/a	0	48.28	43.07	1
436.6569131	2.7	forage	2.571	0	-6.108623141	30.5	0.5	30.75764549	0	n/a	n/a	n/a	n/a
445.2043945	2.7	engage	0.814	n/a	n/a	n/a	n/a	n/a	n/a	0	15.035	12.9	1
453.892591	2.7	forage	6.042	0	-10.14308519	26.5	2	30.64416528	0	n/a	n/a	n/a	n/a
462.9866708	2.7	engage	1.007	n/a	n/a	n/a	n/a	n/a	n/a	0	7.935	23.78	0
