onset	duration	trial_type	RT	ExcludeBlock	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.005318253	2.7	forage	7.269	0	-11.03537934	18.33333333	1	25.39497259	0	n/a	n/a	n/a	n/a
16.3443067	2.7	engage	0.937	n/a	n/a	n/a	n/a	n/a	n/a	0	9.675	39.715	0
28.45341903	2.7	forage	2.788	0	-6.658169442	33.5	0.5	31.25314622	0	n/a	n/a	n/a	n/a
35.1098486	2.7	engage	2.18	n/a	n/a	n/a	n/a	n/a	n/a	0	35.1	43.94	0
45.18629568	2.7	forage	1.784	0	-10.0840397	27.16666667	0.5	32.9203536	0	n/a	n/a	n/a	n/a
51.95882688	2.7	engage	2.833	n/a	n/a	n/a	n/a	n/a	n/a	0	30.03	40.625	1
63.28243812	2.7	forage	3.911	0	19.09599668	44.33333333	2	11.10830693	1	n/a	n/a	n/a	n/a
69.76640391	2.7	forage	2.746	0	1.768614758	35.33333333	1	25.1067904	0	n/a	n/a	n/a	n/a
78.77388917	2.7	engage	1.019	n/a	n/a	n/a	n/a	n/a	n/a	0	33	13.395	1
88.67620053	2.7	forage	1.535	0	13.73343443	27.83333333	2	8.075436346	1	n/a	n/a	n/a	n/a
94.94143243	2.7	forage	1.229	0	-23.29061835	16.66666667	2	36.4001182	0	n/a	n/a	n/a	n/a
100.6929376	2.7	engage	1.302	n/a	n/a	n/a	n/a	n/a	n/a	0	35.51	8	1
108.9926451	2.7	forage	1.509	0	29.81832151	52	2	2.531338967	1	n/a	n/a	n/a	n/a
118.0501622	2.7	forage	1.225	0	-11.5870134	31.33333333	1	36.52333635	0	n/a	n/a	n/a	n/a
126.0088369	2.7	engage	1.357	n/a	n/a	n/a	n/a	n/a	n/a	0	17.955	28.29	0
136.8889119	2.7	forage	1.642	0	-8.60017303	29.5	0.5	32.11857804	0	n/a	n/a	n/a	n/a
145.6397939	2.7	engage	0.788	n/a	n/a	n/a	n/a	n/a	n/a	0	13.72	53.865	0
154.7385164	2.7	forage	1.39	0	23.72437537	51.33333333	1	9.832802676	1	n/a	n/a	n/a	n/a
163.2026736	2.7	forage	0.774	0	-7.36751203	35.83333333	0.5	34.67489814	0	n/a	n/a	n/a	n/a
170.1515709	2.7	engage	3.29	n/a	n/a	n/a	n/a	n/a	n/a	0	18.815	21.08	1
182.7376214	2.7	forage	2.963	0	-6.2303474	39	2	34.38406016	0	n/a	n/a	n/a	n/a
188.5504056	2.7	engage	1.371	n/a	n/a	n/a	n/a	n/a	n/a	0	30.66	52.36	0
197.4538506	2.7	forage	2.565	0	8.52347568	51.16666667	0.5	22.55	1	n/a	n/a	n/a	n/a
202.5212268	2.7	forage	0.755	0	-9.567654042	37	2	35.30341029	0	n/a	n/a	n/a	n/a
209.0658489	2.7	engage	1.591	n/a	n/a	n/a	n/a	n/a	n/a	0	22.32	39.27	0
218.3540917	2.7	forage	1.061	0	9.936006405	23	1	8.080720286	1	n/a	n/a	n/a	n/a
225.8066233	2.7	forage	2.499	0	-8.825089952	20	1	23.65	0	n/a	n/a	n/a	n/a
234.7642646	2.7	engage	0.803	n/a	n/a	n/a	n/a	n/a	n/a	0	1.64	18.275	0
244.0692145	2.7	forage	4.712	0	-8.782894053	22.66666667	2	26.11040692	0	n/a	n/a	n/a	n/a
251.6298527	2.7	engage	1.619	n/a	n/a	n/a	n/a	n/a	n/a	0	26.215	9.09	1
262.7335063	2.7	forage	1.544	0	-8.924555271	24	1	25.3	1	n/a	n/a	n/a	n/a
268.788462	2.7	forage	1.222	0	-1.341458511	23.16666667	1	18.74448468	0	n/a	n/a	n/a	n/a
276.5450415	2.7	engage	1.511	n/a	n/a	n/a	n/a	n/a	n/a	0	19.425	18.92	0
288.8306017	2.7	forage	3.897	0	-9.923378435	33.33333333	0.5	32.57487802	0	n/a	n/a	n/a	n/a
295.9938434	2.7	engage	0.728	n/a	n/a	n/a	n/a	n/a	n/a	0	45.315	40.635	1
305.8806444	2.7	forage	1.805	0	19.23047063	49.66666667	1	13.2	1	n/a	n/a	n/a	n/a
313.3460195	2.7	forage	1.126	0	-1.110720956	43.83333333	0.5	31.9	0	n/a	n/a	n/a	n/a
318.8949884	2.7	engage	0.723	n/a	n/a	n/a	n/a	n/a	n/a	0	3.96	11.6	0
330.9784408	2.7	forage	1.035	0	-3.13459333	34.83333333	2	28.29048841	0	n/a	n/a	n/a	n/a
338.5412904	2.7	engage	0.813	n/a	n/a	n/a	n/a	n/a	n/a	0	30.52	7.8	1
347.8274566	2.7	forage	1.736	0	3.442170246	45.83333333	0.5	25.2637317	1	n/a	n/a	n/a	n/a
356.0935401	2.7	forage	2.483	0	4.109921868	46.83333333	2	24.78546602	0	n/a	n/a	n/a	n/a
361.6564347	2.7	engage	2.857	n/a	n/a	n/a	n/a	n/a	n/a	0	10.045	6.6	1
372.6086268	2.7	forage	1.779	0	8.687574736	37.33333333	0.5	17.60796741	0	n/a	n/a	n/a	n/a
381.355249	2.7	engage	1.098	n/a	n/a	n/a	n/a	n/a	n/a	0	24.48	12.32	1
389.6470511	2.7	forage	5.842	0	-10.36121137	22.83333333	2	28.16038177	0	n/a	n/a	n/a	n/a
399.7541522	2.7	engage	1.014	n/a	n/a	n/a	n/a	n/a	n/a	0	6.6	24.91	0
411.0454251	2.7	forage	1.628	0	-8.255258119	38	2	34.53267441	0	n/a	n/a	n/a	n/a
418.0035212	2.7	engage	0.737	n/a	n/a	n/a	n/a	n/a	n/a	0	11.895	40.46	0
430.6057921	2.7	forage	1.395	0	2.38475345	46.83333333	0.5	28.43915799	0	n/a	n/a	n/a	n/a
438.3525464	2.7	engage	1.825	n/a	n/a	n/a	n/a	n/a	n/a	0	9.8	27.82	0
448.8759852	2.7	forage	1.108	0	20.00001693	34.66666667	2	3.228846637	1	n/a	n/a	n/a	n/a
454.3470151	2.7	forage	0.947	0	-14.5510526	19.33333333	1	29.80382526	0	n/a	n/a	n/a	n/a
460.9021816	2.7	engage	1.18	n/a	n/a	n/a	n/a	n/a	n/a	0	36.9	13.865	1
471.1934447	2.7	forage	1.455	0	25.79462099	49.83333333	1	6.011712188	1	n/a	n/a	n/a	n/a
476.6644524	2.7	forage	15.103	0	1.510717938	41	2	29.01297721	1	n/a	n/a	n/a	n/a
495.3375948	2.7	forage	1.093	0	-4.022396593	34.16666667	0.5	31.43977164	0	n/a	n/a	n/a	n/a
503.2853974	2.7	engage	1.127	n/a	n/a	n/a	n/a	n/a	n/a	0	14.57	39.1	0
513.368653	2.7	forage	1.78	0	20.08557618	38.16666667	2	9.35	1	n/a	n/a	n/a	n/a
