onset	duration	trial_type	RT	ExcludeBlock	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.005331418	2.7	forage	1.109	0	27.93204366	47.83333333	2	6.011712188	1	n/a	n/a	n/a	n/a
11.06770884	2.7	forage	1.235	0	-3.472086749	38.16666667	0.5	34.1	1	n/a	n/a	n/a	n/a
17.53249387	2.7	forage	1.216	0	-7.979991617	36	0.5	37.30829184	1	n/a	n/a	n/a	n/a
22.59963957	2.7	forage	0.694	0	-9.19897708	29.33333333	2	34.381681	0	n/a	n/a	n/a	n/a
29.34962555	2.7	engage	0.98	n/a	n/a	n/a	n/a	n/a	n/a	0	16.695	31.62	0
40.43503638	2.7	forage	0.705	0	29.20806063	58.5	0.5	3.665643076	1	n/a	n/a	n/a	n/a
46.89296777	2.7	forage	0.807	0	-4.215416227	39.83333333	0.5	34.19472361	0	n/a	n/a	n/a	n/a
52.4513045	2.7	engage	0.929	n/a	n/a	n/a	n/a	n/a	n/a	0	40.6	26.73	1
61.1319493	2.7	forage	0.973	0	14.26203679	53.83333333	2	18.61009004	1	n/a	n/a	n/a	n/a
67.59022421	2.7	forage	1.803	0	-4.094780108	42.33333333	1	33.82332629	1	n/a	n/a	n/a	n/a
73.66062926	2.7	forage	1.721	0	1.664693594	47	0.5	30.20559831	1	n/a	n/a	n/a	n/a
79.92508688	2.7	forage	1.718	0	10.14493872	47.83333333	2	22.85962225	1	n/a	n/a	n/a	n/a
85.19470144	2.7	forage	4.34	0	-5.630755831	45.33333333	0.5	36.07774257	1	n/a	n/a	n/a	n/a
95.09511602	2.7	forage	0.75	0	7.82330483	52	0.5	24.75	1	n/a	n/a	n/a	n/a
101.3631658	2.7	forage	1.324	0	-2.795277736	41.5	2	32.18209597	0	n/a	n/a	n/a	n/a
109.1099055	2.7	engage	1.127	n/a	n/a	n/a	n/a	n/a	n/a	0	19.175	32.48	0
