onset	duration	trial_type	RT	ExcludeBlock	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.005345244	2.7	forage	1.947	0	-5.942914005	41.83333333	0.5	31.8584201	0	n/a	n/a	n/a	n/a
13.96230852	2.7	engage	0.773	n/a	n/a	n/a	n/a	n/a	n/a	0	25.2	31.5	0
24.65124075	2.7	forage	2.726	0	10.33779052	35	1	14.86322368	1	n/a	n/a	n/a	n/a
32.13647239	2.7	forage	5.354	0	2.736944151	35.16666667	1	21.45	1	n/a	n/a	n/a	n/a
42.26556691	2.7	forage	2.077	0	-8.255501568	28	1	29.26707661	0	n/a	n/a	n/a	n/a
48.21023867	2.7	engage	1.255	n/a	n/a	n/a	n/a	n/a	n/a	0	25.23	45.03	0
59.69392582	2.7	forage	1.871	0	-9.163896518	31.5	2	32.03320507	0	n/a	n/a	n/a	n/a
66.64238118	2.7	engage	1.904	n/a	n/a	n/a	n/a	n/a	n/a	0	28.035	40.8	0
74.84378242	2.7	forage	2.389	0	2.65961236	42.66666667	2	24.75	1	n/a	n/a	n/a	n/a
82.30545504	2.7	forage	1.988	0	-7.346514595	37.66666667	1	32.87965897	0	n/a	n/a	n/a	n/a
89.25769847	2.7	engage	1.145	n/a	n/a	n/a	n/a	n/a	n/a	0	12.7	34.77	0
101.9393803	2.7	forage	0.925	0	20.72643227	45.5	2	8.692467683	1	n/a	n/a	n/a	n/a
109.1989054	2.7	forage	4.458	0	7.659342253	37.5	0.5	20.73301645	0	n/a	n/a	n/a	n/a
118.722546	2.7	engage	0.777	n/a	n/a	n/a	n/a	n/a	n/a	0	19.89	34.8	0
131.3094156	2.7	forage	1.769	0	0.138903979	33.5	0.5	23.26983301	0	n/a	n/a	n/a	n/a
139.0713241	2.7	engage	0.61	n/a	n/a	n/a	n/a	n/a	n/a	0	25.76	16.17	1
149.7596077	2.7	forage	3.511	0	-22.28035679	21.33333333	0.5	36.85	0	n/a	n/a	n/a	n/a
158.120095	2.7	engage	0.96	n/a	n/a	n/a	n/a	n/a	n/a	0	45.895	5.625	1
171.2060086	2.7	forage	1.194	0	31.05726238	60.16666667	2	3.556450883	1	n/a	n/a	n/a	n/a
181.1758396	2.7	forage	1.586	0	1.572205288	44.33333333	0.5	31.8110583	0	n/a	n/a	n/a	n/a
