onset	duration	trial_type	RT	ExcludeBlock	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.005331056	2.7	forage	2.172	0	21.25950891	52.83333333	1	9.9	1	n/a	n/a	n/a	n/a
11.61197485	2.7	forage	4.925	0	2.25692269	40.16666667	1	27.62399276	1	n/a	n/a	n/a	n/a
21.30900467	2.7	forage	0.999	0	15.08887833	47.83333333	2	16.82873849	1	n/a	n/a	n/a	n/a
26.57719772	2.7	forage	0.606	0	-8.043636806	35.66666667	1	34.20739399	0	n/a	n/a	n/a	n/a
35.53100415	2.7	engage	0.952	n/a	n/a	n/a	n/a	n/a	n/a	0	14.7	19.52	0
49.03390807	2.7	forage	3.806	0	-5.514854048	42.33333333	2	33.16161662	1	n/a	n/a	n/a	n/a
56.40107194	2.7	forage	1.095	0	1.318448938	46.66666667	2	27.5	0	n/a	n/a	n/a	n/a
63.14592897	2.7	engage	0.927	n/a	n/a	n/a	n/a	n/a	n/a	0	5.84	34.75	0
73.8350523	2.7	forage	1.446	0	4.816263769	37.83333333	1	23.19350636	1	n/a	n/a	n/a	n/a
79.08576689	2.7	forage	1.061	0	-12.64030263	35.33333333	2	36.85	0	n/a	n/a	n/a	n/a
87.82845536	2.7	engage	0.745	n/a	n/a	n/a	n/a	n/a	n/a	0	2.8	45.895	0
95.91354094	2.7	forage	1.468	0	-10.7586835	28.16666667	0.5	32.37953825	0	n/a	n/a	n/a	n/a
103.4767855	2.7	engage	3.318	n/a	n/a	n/a	n/a	n/a	n/a	0	33.58	16	1
114.295838	2.7	forage	1.279	0	17.52745787	50.33333333	2	10.53567728	1	n/a	n/a	n/a	n/a
119.3519347	2.7	forage	0.692	0	-2.35418775	40	2	28.58738494	0	n/a	n/a	n/a	n/a
126.3117554	2.7	engage	1.305	n/a	n/a	n/a	n/a	n/a	n/a	0	42.56	31.68	1
135.5958635	2.7	forage	2.237	0	8.395912345	35.66666667	2	18.74531462	1	n/a	n/a	n/a	n/a
142.0576799	2.7	forage	1.234	0	9.200504166	38	1	18.34877018	1	n/a	n/a	n/a	n/a
149.126475	2.7	forage	2.039	0	9.391869457	38.83333333	1	18.15	1	n/a	n/a	n/a	n/a
154.5888825	2.7	forage	1.533	0	6.684500612	33.66666667	0.5	19.62903274	1	n/a	n/a	n/a	n/a
161.9527547	2.7	forage	0.822	0	-15.58007998	32.16666667	0.5	37.95	0	n/a	n/a	n/a	n/a
167.7062087	2.7	engage	1.121	n/a	n/a	n/a	n/a	n/a	n/a	0	9.02	48.3	0
178.2081081	2.7	forage	1.078	0	-12.03870261	32.5	1	34.99948695	0	n/a	n/a	n/a	n/a
185.1554055	2.7	engage	1.486	n/a	n/a	n/a	n/a	n/a	n/a	0	44.24	32.98	1
194.0585692	2.7	forage	5.958	0	6.419551163	19.66666667	1	9.109760575	1	n/a	n/a	n/a	n/a
204.3809135	2.7	forage	0.719	0	-16.40947588	11.33333333	0.5	23.38588602	0	n/a	n/a	n/a	n/a
212.9534328	2.7	engage	4.298	n/a	n/a	n/a	n/a	n/a	n/a	0	14.35	11.27	0
223.3406859	2.7	forage	1.315	0	19.81434871	48	1	13.2	1	n/a	n/a	n/a	n/a
230.4077471	2.7	forage	1.848	0	-6.642029911	40.66666667	2	36.3	0	n/a	n/a	n/a	n/a
239.1518554	2.7	engage	0.777	n/a	n/a	n/a	n/a	n/a	n/a	0	2.135	40.92	0
247.6383965	2.7	forage	2.212	0	-4.783507034	50.83333333	1	35.12032594	0	n/a	n/a	n/a	n/a
254.4008636	2.7	engage	0.948	n/a	n/a	n/a	n/a	n/a	n/a	0	10.32	38.08	0
265.0864744	2.7	forage	1.385	0	22.17707376	53	0.5	11.73477189	1	n/a	n/a	n/a	n/a
272.1575411	2.7	forage	0.956	0	-8.176801301	36.33333333	2	35.85197173	0	n/a	n/a	n/a	n/a
278.1161416	2.7	engage	1.441	n/a	n/a	n/a	n/a	n/a	n/a	0	22.78	13.86	1
290.6063176	2.7	forage	1.076	0	29.05050148	57.16666667	0.5	3.555703938	1	n/a	n/a	n/a	n/a
297.0783509	2.7	forage	5.282	0	6.548182352	43.33333333	2	25.88582566	1	n/a	n/a	n/a	n/a
306.9345633	2.7	forage	3.768	0	-1.613226364	48.16666667	2	33.55	0	n/a	n/a	n/a	n/a
316.9636799	2.7	engage	0.808	n/a	n/a	n/a	n/a	n/a	n/a	0	0.86	50.325	0
328.2495511	2.7	forage	6.062	0	0.344304445	30	1	20.35	1	n/a	n/a	n/a	n/a
338.867237	2.7	forage	0.981	0	-8.181369649	23.5	1	25.85630753	0	n/a	n/a	n/a	n/a
346.4120338	2.7	engage	4.054	n/a	n/a	n/a	n/a	n/a	n/a	0	21	21.42	0
358.573072	2.7	forage	1.569	0	-11.35075583	28.16666667	1	30.53259393	0	n/a	n/a	n/a	n/a
366.1440385	2.7	engage	0.932	n/a	n/a	n/a	n/a	n/a	n/a	0	28.875	47.04	0
375.0308221	2.7	forage	14.153	0	0.609100817	31.83333333	2	22.08108496	0	n/a	n/a	n/a	n/a
394.0423187	2.7	engage	0.953	n/a	n/a	n/a	n/a	n/a	n/a	0	16.985	20.3	0
406.8472199	2.7	forage	1.244	0	31.77561809	59.66666667	2	1.514858408	1	n/a	n/a	n/a	n/a
414.9073856	2.7	forage	1.009	0	-4.831256141	40	1	35.20456466	0	n/a	n/a	n/a	n/a
425.4606929	2.7	engage	1.452	n/a	n/a	n/a	n/a	n/a	n/a	0	47.25	19.32	1
