onset	duration	trial_type	RT	ExcludeBlock	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.005382144	2.7	forage	2.435	0	-10.04985547	32.83333333	2	34.88412555	0	n/a	n/a	n/a	n/a
11.96482659	2.7	engage	1.06	n/a	n/a	n/a	n/a	n/a	n/a	0	19.2	27.39	0
23.8541392	2.7	forage	3.61	0	6.269638516	36.66666667	1	20.9	1	n/a	n/a	n/a	n/a
32.81996133	2.7	forage	0.931	0	-13.8417598	26.66666667	2	34.68397213	0	n/a	n/a	n/a	n/a
39.56317213	2.7	engage	0.972	n/a	n/a	n/a	n/a	n/a	n/a	0	54.74	23.865	1
49.55009319	2.7	forage	1.487	0	17.39221484	36.66666667	2	8.356315075	1	n/a	n/a	n/a	n/a
56.80228446	2.7	forage	1.854	0	5.886457925	32.83333333	2	18.93727931	1	n/a	n/a	n/a	n/a
64.33279112	2.7	forage	1.089	0	16.8074515	36.5	2	8.943053669	1	n/a	n/a	n/a	n/a
71.78890208	2.7	forage	1.111	0	-9.687259192	29.16666667	2	31.35	0	n/a	n/a	n/a	n/a
79.54545454	2.7	engage	3.067	n/a	n/a	n/a	n/a	n/a	n/a	0	9.625	30.78	0
89.69946653	2.7	forage	1.013	0	31.38956407	59.5	1	2.638622303	1	n/a	n/a	n/a	n/a
94.7470785	2.7	forage	1.871	0	-0.557491575	41.16666667	2	32.35004778	0	n/a	n/a	n/a	n/a
101.4926738	2.7	engage	0.942	n/a	n/a	n/a	n/a	n/a	n/a	0	19.215	25.48	0
110.774965	2.7	forage	3.715	0	24.10803732	47	2	7.14723354	1	n/a	n/a	n/a	n/a
117.0585289	2.7	forage	2.759	0	-0.922476234	38.83333333	1	30.25	0	n/a	n/a	n/a	n/a
125.074576	2.7	engage	1.342	n/a	n/a	n/a	n/a	n/a	n/a	0	41.25	8.45	1
135.159151	2.7	forage	3.467	0	-18.70539091	27.16666667	1	38.5	0	n/a	n/a	n/a	n/a
144.4900382	2.7	engage	0.841	n/a	n/a	n/a	n/a	n/a	n/a	0	0.645	21.7	0
152.7728089	2.7	forage	2.325	0	6.114484349	40.16666667	0.5	20.69085559	1	n/a	n/a	n/a	n/a
162.0319015	2.7	forage	0.844	0	-17.64641752	27.16666667	0.5	35.0869071	0	n/a	n/a	n/a	n/a
168.9898684	2.7	engage	0.693	n/a	n/a	n/a	n/a	n/a	n/a	0	33	23.18	1
180.371161	2.7	forage	3.518	0	16.54437771	38.33333333	0.5	9.643078819	1	n/a	n/a	n/a	n/a
186.45803	2.7	forage	2.571	0	-5.172683467	27.66666667	0.5	26.66596751	0	n/a	n/a	n/a	n/a
192.2038915	2.7	engage	1.439	n/a	n/a	n/a	n/a	n/a	n/a	0	34.23	16.64	1
205.4919109	2.7	forage	3.924	0	-1.009536744	31.5	0.5	24.73865751	0	n/a	n/a	n/a	n/a
213.469106	2.7	engage	2.413	n/a	n/a	n/a	n/a	n/a	n/a	0	24.16	25.725	1
224.7729666	2.7	forage	1.017	0	31.61299633	56.5	2	1.514305115	1	n/a	n/a	n/a	n/a
232.0352749	2.7	forage	2.846	0	-3.348534782	39.83333333	1	34.05407676	0	n/a	n/a	n/a	n/a
239.1345803	2.7	engage	1.248	n/a	n/a	n/a	n/a	n/a	n/a	0	53.6	31.92	1
250.026769	2.7	forage	1.168	0	25.48390876	52.83333333	1	8.942777023	1	n/a	n/a	n/a	n/a
255.0988219	2.7	forage	2.565	0	-4.482661838	36.5	2	33.7901011	0	n/a	n/a	n/a	n/a
260.6495562	2.7	engage	0.671	n/a	n/a	n/a	n/a	n/a	n/a	0	36.48	16.53	1
270.551304	2.7	forage	5.749	0	15.56262545	42.83333333	2	14.22281575	1	n/a	n/a	n/a	n/a
279.068289	2.7	forage	1.48	0	-11.63100934	38.16666667	0.5	36.85	0	n/a	n/a	n/a	n/a
289.614437	2.7	engage	1.257	n/a	n/a	n/a	n/a	n/a	n/a	0	4.375	50.92	0
299.0984369	2.7	forage	3.408	0	-0.024099559	44.5	1	28.38593129	1	n/a	n/a	n/a	n/a
306.2709856	2.7	forage	2.065	0	7.981987157	46.33333333	2	21.81508978	1	n/a	n/a	n/a	n/a
316.4500955	2.7	forage	2.796	0	-0.251696259	45.16666667	0.5	28.69809869	0	n/a	n/a	n/a	n/a
324.2957109	2.7	engage	0.626	n/a	n/a	n/a	n/a	n/a	n/a	0	34.72	8.12	1
335.5845218	2.7	forage	2.768	0	5.20210754	35	1	20.63630099	1	n/a	n/a	n/a	n/a
341.111847	2.7	forage	2.979	0	2.939393726	35.66666667	1	22.84092098	0	n/a	n/a	n/a	n/a
346.9442995	2.7	engage	1.329	n/a	n/a	n/a	n/a	n/a	n/a	0	14.4	6.24	1
357.2205913	2.7	forage	4.703	0	-4.806962929	32.33333333	0.5	29.47840652	0	n/a	n/a	n/a	n/a
365.7930822	2.7	engage	3.209	n/a	n/a	n/a	n/a	n/a	n/a	0	11.685	11.04	1
374.6932544	2.7	forage	1.156	0	26.64352045	59	2	6.30313113	1	n/a	n/a	n/a	n/a
380.9575406	2.7	forage	2.868	0	1.692905957	43.5	1	30.28073538	0	n/a	n/a	n/a	n/a
387.6751419	2.7	engage	0.997	n/a	n/a	n/a	n/a	n/a	n/a	0	28.62	19.04	1
398.958419	2.7	forage	1.597	0	25.79332445	59.33333333	1	8.207092199	1	n/a	n/a	n/a	n/a
404.4109735	2.7	forage	2.686	0	2.591989001	45.66666667	1	30.79510337	0	n/a	n/a	n/a	n/a
410.3581056	2.7	engage	1.156	n/a	n/a	n/a	n/a	n/a	n/a	0	46.665	33	1
418.6407114	2.7	forage	1.009	0	23.19935835	39.16666667	1	3.665089784	1	n/a	n/a	n/a	n/a
427.8999874	2.7	forage	3.321	0	-5.925346981	27.66666667	1	28.73461596	0	n/a	n/a	n/a	n/a
436.4888115	2.7	engage	1.057	n/a	n/a	n/a	n/a	n/a	n/a	0	11.28	34.925	0
448.971851	2.7	forage	1.085	0	13.19149037	29.83333333	0.5	6.747590664	1	n/a	n/a	n/a	n/a
454.4372876	2.7	forage	2.205	0	-11.92617222	21.66666667	1	27.44519642	0	n/a	n/a	n/a	n/a
461.1873131	2.7	engage	1.382	n/a	n/a	n/a	n/a	n/a	n/a	0	30.6	11.22	1
474.1704006	2.7	forage	1.376	0	27.28047214	61.66666667	1	7.14723354	1	n/a	n/a	n/a	n/a
484.1334072	2.7	forage	2.288	0	-0.246428919	44.33333333	1	33.11049243	0	n/a	n/a	n/a	n/a
491.0854753	2.7	engage	1.165	n/a	n/a	n/a	n/a	n/a	n/a	0	28.71	13.02	1
502.1690396	2.7	forage	0.841	0	18.15014386	37.16666667	2	4.722541623	1	n/a	n/a	n/a	n/a
508.2288326	2.7	forage	1.343	0	-6.670408262	25.83333333	2	25.75259293	0	n/a	n/a	n/a	n/a
514.9862258	2.7	engage	3.003	n/a	n/a	n/a	n/a	n/a	n/a	0	18.02	17.85	1
524.0838016	2.7	forage	1.999	0	-17.32245947	21.83333333	1	35.09263367	0	n/a	n/a	n/a	n/a
532.0329353	2.7	engage	5.418	n/a	n/a	n/a	n/a	n/a	n/a	0	22.605	37.74	0
544.9327156	2.7	forage	3.029	0	0.310699328	34.5	1	27.52622604	0	n/a	n/a	n/a	n/a
550.8150701	2.7	engage	1.13	n/a	n/a	n/a	n/a	n/a	n/a	0	20.79	32.97	0
562.5986825	2.7	forage	2.245	0	-8.82096977	34.83333333	0.5	34.591932	0	n/a	n/a	n/a	n/a
568.1506253	2.7	engage	2.549	n/a	n/a	n/a	n/a	n/a	n/a	0	37.44	42.16	0
581.2811134	2.7	forage	2.97	0	4.391770702	36.83333333	0.5	23.65	0	n/a	n/a	n/a	n/a
587.112832	2.7	engage	1.616	n/a	n/a	n/a	n/a	n/a	n/a	0	14.835	1.14	1
598.1965482	2.7	forage	2.341	0	-19.51051758	26.16666667	1	37.4	0	n/a	n/a	n/a	n/a
606.1451153	2.7	engage	1.826	n/a	n/a	n/a	n/a	n/a	n/a	0	28.22	5.94	1
616.0617891	2.7	forage	8.126	0	4.79277652	27.16666667	2	16.70065138	1	n/a	n/a	n/a	n/a
630.7476458	2.7	forage	0.98	0	13.81886089	32.83333333	2	8.8	1	n/a	n/a	n/a	n/a
637.9979742	2.7	forage	3.378	0	5.439460624	27.33333333	1	16.17449826	1	n/a	n/a	n/a	n/a
643.7321701	2.7	forage	1.146	0	15.92307496	33.5	2	6.583816206	1	n/a	n/a	n/a	n/a
652.1973272	2.7	forage	1.802	0	-18.83186057	22.66666667	0.5	35.12032594	0	n/a	n/a	n/a	n/a
659.1585075	2.7	engage	1.339	n/a	n/a	n/a	n/a	n/a	n/a	0	6.24	22.08	0
668.8436926	2.7	forage	1.738	0	29.78511477	51.5	0.5	3.228846637	1	n/a	n/a	n/a	n/a
675.3094468	2.7	forage	5.578	0	-9.174027296	38.83333333	0.5	38.5	0	n/a	n/a	n/a	n/a
685.9401898	2.7	engage	0.718	n/a	n/a	n/a	n/a	n/a	n/a	0	37.8	4.69	1
698.2477492	2.7	forage	1.209	0	32.26291903	59.33333333	1	1.514305115	1	n/a	n/a	n/a	n/a
705.5142761	2.7	forage	2.039	0	-7.801783612	37.83333333	2	36.87520245	0	n/a	n/a	n/a	n/a
711.0719921	2.7	engage	1.314	n/a	n/a	n/a	n/a	n/a	n/a	0	26.52	51.15	0
721.1553901	2.7	forage	2.959	0	18.01128045	34.16666667	0.5	9.085830693	1	n/a	n/a	n/a	n/a
727.6783785	2.7	forage	2.491	0	-14.47500075	26.5	0.5	35.75	0	n/a	n/a	n/a	n/a
733.23733	2.7	engage	1.452	n/a	n/a	n/a	n/a	n/a	n/a	0	25.025	4.125	1
745.3396384	2.7	forage	2.473	0	22.71340375	52.16666667	0.5	8.900284191	1	n/a	n/a	n/a	n/a
750.3998319	2.7	forage	1.918	0	-8.077474305	38.83333333	1	35.4526885	0	n/a	n/a	n/a	n/a
755.9692697	2.7	engage	1.656	n/a	n/a	n/a	n/a	n/a	n/a	0	9.87	20.65	0
764.2548381	2.7	forage	2.095	0	26.95632597	52	0.5	6.086821588	1	n/a	n/a	n/a	n/a
770.3084289	2.7	forage	1.284	0	-9.318049226	34.16666667	1	35.83302148	0	n/a	n/a	n/a	n/a
777.0679533	2.7	engage	8.728	n/a	n/a	n/a	n/a	n/a	n/a	0	15.05	17.36	0
796.2864036	2.7	forage	1.007	0	30.1615913	54.5	1	2.559501534	1	n/a	n/a	n/a	n/a
801.3481068	2.7	forage	1.323	0	-5.069289774	38.83333333	0.5	34.87026558	0	n/a	n/a	n/a	n/a
811.0991912	2.7	engage	2.063	n/a	n/a	n/a	n/a	n/a	n/a	0	13.3	25.84	0
821.2514297	2.7	forage	3.625	0	11.55098117	24.66666667	1	8.8	1	n/a	n/a	n/a	n/a
827.438072	2.7	forage	1.297	0	-27.62813138	11.16666667	0.5	36.06512751	0	n/a	n/a	n/a	n/a
833.9811603	2.7	engage	2.296	n/a	n/a	n/a	n/a	n/a	n/a	0	61.065	12.15	1
845.914905	2.7	forage	1.241	0	29.70549788	54.66666667	0.5	3.029716815	1	n/a	n/a	n/a	n/a
851.9755583	2.7	forage	2.093	0	-4.927025468	39	2	34.7734118	0	n/a	n/a	n/a	n/a
858.92962	2.7	engage	5.927	n/a	n/a	n/a	n/a	n/a	n/a	0	19.44	24.82	0
877.1483059	2.7	forage	3.242	0	-9.831705313	24.5	2	28.39774408	0	n/a	n/a	n/a	n/a
884.6446304	2.7	engage	3.597	n/a	n/a	n/a	n/a	n/a	n/a	0	25.5	10.6	1
897.7324985	2.7	forage	5.067	0	-7.794074409	36.83333333	2	34.51353051	0	n/a	n/a	n/a	n/a
906.8434037	2.7	engage	1.512	n/a	n/a	n/a	n/a	n/a	n/a	0	27.26	33.99	0
918.5290896	2.7	forage	1.773	0	13.9625988	45.83333333	1	14.52980987	1	n/a	n/a	n/a	n/a
924.7882694	2.7	forage	6.123	0	-11.12800228	35.16666667	2	35.21892259	0	n/a	n/a	n/a	n/a
936.174896	2.7	engage	1.163	n/a	n/a	n/a	n/a	n/a	n/a	0	24	59.5	0
944.0608314	2.7	forage	3.499	0	-10.11347853	36.33333333	0.5	35.33765907	0	n/a	n/a	n/a	n/a
951.4239394	2.7	engage	1.89	n/a	n/a	n/a	n/a	n/a	n/a	0	15.4	25.38	0
962.2086002	2.7	forage	1.178	0	25.01002515	44.33333333	0.5	2.030222323	1	n/a	n/a	n/a	n/a
967.4661399	2.7	forage	3.306	0	-5.838622135	31.16666667	2	29.95130527	0	n/a	n/a	n/a	n/a
975.0390862	2.7	engage	1.027	n/a	n/a	n/a	n/a	n/a	n/a	0	18.48	50.75	0
986.9343475	2.7	forage	2.864	0	12.79269219	46	0.5	20.35	1	n/a	n/a	n/a	n/a
993.5610996	2.7	forage	1.143	0	-8.966116728	40	1	38.5	0	n/a	n/a	n/a	n/a
999.1043472	2.7	engage	1.514	n/a	n/a	n/a	n/a	n/a	n/a	0	5.16	17.5	0
1009.393606	2.7	forage	3.326	0	-14.73538923	25	2	33.55	0	n/a	n/a	n/a	n/a
1016.769875	2.7	engage	0.68	n/a	n/a	n/a	n/a	n/a	n/a	0	44.835	1.98	1
1025.653724	2.7	forage	2.701	0	25.06104975	52.66666667	1	6.168764147	1	n/a	n/a	n/a	n/a
1030.920907	2.7	forage	2.391	0	-7.302669886	38.33333333	0.5	35.43484483	0	n/a	n/a	n/a	n/a
1037.86863	2.7	engage	3.108	n/a	n/a	n/a	n/a	n/a	n/a	0	22.05	21.39	1
1050.073386	2.7	forage	1.552	0	25.05170833	45.5	0.5	6.457693275	1	n/a	n/a	n/a	n/a
1057.3419	2.7	forage	4.371	0	-9.574660564	35.66666667	1	36.85	0	n/a	n/a	n/a	n/a
1065.983508	2.7	engage	0.793	n/a	n/a	n/a	n/a	n/a	n/a	0	3.12	59.63	0
1076.469961	2.7	forage	5.419	0	1.966510739	36.16666667	2	24.34025954	0	n/a	n/a	n/a	n/a
1085.949037	2.7	engage	3.02	n/a	n/a	n/a	n/a	n/a	n/a	0	13.77	14.72	0
1096.269037	2.7	forage	2.018	0	17.13375182	44.16666667	2	9.968276244	1	n/a	n/a	n/a	n/a
1102.531499	2.7	forage	2.943	0	7.850104455	37.83333333	1	19.2138147	1	n/a	n/a	n/a	n/a
1109.037368	2.7	forage	0.748	0	-14.33237128	36.16666667	1	36.85	0	n/a	n/a	n/a	n/a
1115.980527	2.7	engage	1.314	n/a	n/a	n/a	n/a	n/a	n/a	0	55.945	4.28	1
1126.269426	2.7	forage	1.442	0	23.31309491	49.5	1	9.106413158	1	n/a	n/a	n/a	n/a
1134.322994	2.7	forage	1.176	0	-2.190243616	36.16666667	1	30.558488	0	n/a	n/a	n/a	n/a
1141.88172	2.7	engage	1.948	n/a	n/a	n/a	n/a	n/a	n/a	0	39.825	16.75	1
1153.313279	2.7	forage	3.851	0	20.36452207	35.16666667	1	6.566608822	1	n/a	n/a	n/a	n/a
1160.929955	2.7	forage	1.214	0	-16.90435508	27	0.5	37.4	0	n/a	n/a	n/a	n/a
1170.893767	2.7	engage	1.289	n/a	n/a	n/a	n/a	n/a	n/a	0	1.71	35.36	0
1180.178022	2.7	forage	1.065	0	30.62570562	56.5	0.5	1.514305115	1	n/a	n/a	n/a	n/a
1186.450718	2.7	forage	1.846	0	-2.988658854	38	2	32.33964589	0	n/a	n/a	n/a	n/a
1193.009076	2.7	engage	1.589	n/a	n/a	n/a	n/a	n/a	n/a	0	22.01	39.69	0
1204.098944	2.7	forage	1.622	0	-6.888739165	32.5	1	31.79694935	0	n/a	n/a	n/a	n/a
1209.841435	2.7	engage	1.807	n/a	n/a	n/a	n/a	n/a	n/a	0	13.725	33.125	0
1221.943222	2.7	forage	1.957	0	23.87260047	41.33333333	2	5.064669785	1	n/a	n/a	n/a	n/a
1230.002799	2.7	forage	3.314	0	-10.16704827	30.5	1	34.33130376	0	n/a	n/a	n/a	n/a
