onset	duration	trial_type	RT	ExcludeBlock	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.005360313	2.7	forage	2.399	0	25.66315695	55.5	0.5	6.585061114	1	n/a	n/a	n/a	n/a
15.77423836	2.7	forage	1.016	0	-7.250265748	36.83333333	0.5	34.93165334	0	n/a	n/a	n/a	n/a
21.73172072	2.7	engage	1.25	n/a	n/a	n/a	n/a	n/a	n/a	0	56.07	52.16	0
31.82335668	2.7	forage	2.702	0	6.787743071	38.66666667	1	20.30581963	0	n/a	n/a	n/a	n/a
37.79742869	2.7	engage	0.802	n/a	n/a	n/a	n/a	n/a	n/a	0	11.25	29	0
46.48218211	2.7	forage	0.917	0	22.79319954	43.83333333	2	6.891723253	1	n/a	n/a	n/a	n/a
51.54817768	2.7	forage	1.298	0	-13.53416998	26.66666667	0.5	34.34438912	0	n/a	n/a	n/a	n/a
58.09622779	2.7	engage	1.717	n/a	n/a	n/a	n/a	n/a	n/a	0	43.2	32.83	0
67.79759973	2.7	forage	1.82	0	0.910373891	34.5	0.5	22.5044364	0	n/a	n/a	n/a	n/a
74.74571151	2.7	engage	1.245	n/a	n/a	n/a	n/a	n/a	n/a	0	28.7	22.22	1
88.03628412	2.7	forage	1.138	0	24.43618933	49.33333333	0.5	7.331286153	1	n/a	n/a	n/a	n/a
96.10838616	2.7	forage	2.512	0	4.648907667	42.83333333	1	26.39181128	1	n/a	n/a	n/a	n/a
102.5665234	2.7	forage	0.895	0	-7.789773486	32.5	1	33.33736985	0	n/a	n/a	n/a	n/a
110.5135703	2.7	engage	0.935	n/a	n/a	n/a	n/a	n/a	n/a	0	20.15	30.68	0
121.9153168	2.7	forage	1.242	0	3.705863722	42	1	23.65	1	n/a	n/a	n/a	n/a
131.1715125	2.7	forage	1.312	0	5.612666868	37.33333333	1	21.6718148	0	n/a	n/a	n/a	n/a
137.1273588	2.7	engage	0.73	n/a	n/a	n/a	n/a	n/a	n/a	0	19.6	30.66	0
146.4091722	2.7	forage	3.135	0	6.275025736	34.33333333	1	18.34877018	1	n/a	n/a	n/a	n/a
154.3091924	2.7	forage	1.034	0	15.75282883	37.5	2	9.385161712	1	n/a	n/a	n/a	n/a
160.7755942	2.7	forage	1.357	0	3.529730564	33.66666667	1	20.69085559	0	n/a	n/a	n/a	n/a
167.3234315	2.7	engage	1.389	n/a	n/a	n/a	n/a	n/a	n/a	0	9.68	31.54	0
178.2119113	2.7	forage	1.778	0	18.66263619	55.33333333	2	12.75971782	1	n/a	n/a	n/a	n/a
184.4629472	2.7	forage	0.95	0	-3.14928508	42	0.5	32.21056285	0	n/a	n/a	n/a	n/a
190.4214757	2.7	engage	0.728	n/a	n/a	n/a	n/a	n/a	n/a	0	16.38	36.5	0
200.1060105	2.7	forage	0.879	0	26.73959408	51.16666667	2	4.042545647	1	n/a	n/a	n/a	n/a
208.5610825	2.7	forage	0.731	0	-1.027234713	35.83333333	0.5	28.88317489	0	n/a	n/a	n/a	n/a
217.1198201	2.7	engage	2.302	n/a	n/a	n/a	n/a	n/a	n/a	0	34.32	21.73	1
230.623733	2.7	forage	1.124	0	-4.480756669	39.16666667	2	33.27838891	0	n/a	n/a	n/a	n/a
238.1729684	2.7	engage	1.494	n/a	n/a	n/a	n/a	n/a	n/a	0	7.65	43.875	0
249.0569794	2.7	forage	1.355	0	31.41588602	56.83333333	0.5	1.514305115	1	n/a	n/a	n/a	n/a
256.115601	2.7	forage	1.048	0	-8.568299717	35.83333333	0.5	36.32796892	0	n/a	n/a	n/a	n/a
261.8670404	2.7	engage	0.896	n/a	n/a	n/a	n/a	n/a	n/a	0	60.72	33.17	1
275.7544018	2.7	forage	0.752	0	29.53255722	55.83333333	0.5	2.531338967	1	n/a	n/a	n/a	n/a
282.2166201	2.7	forage	1.908	0	-3.396637996	38.16666667	2	32.64650169	0	n/a	n/a	n/a	n/a
289.1655095	2.7	engage	0.993	n/a	n/a	n/a	n/a	n/a	n/a	0	34.25	47.04	0
298.8552973	2.7	forage	0.692	0	-3.235102527	36	1	26.15732609	0	n/a	n/a	n/a	n/a
304.7977106	2.7	engage	0.688	n/a	n/a	n/a	n/a	n/a	n/a	0	9.24	36.25	0
314.6822145	2.7	forage	1.222	0	-5.043307178	31.66666667	0.5	29.95188622	0	n/a	n/a	n/a	n/a
323.6299052	2.7	engage	1.704	n/a	n/a	n/a	n/a	n/a	n/a	0	18.585	16.66	1
334.9320806	2.7	forage	1.236	0	31.03273125	60.33333333	1	3.540488406	1	n/a	n/a	n/a	n/a
339.9988699	2.7	forage	0.958	0	-2.02912496	41.83333333	1	33.83181932	0	n/a	n/a	n/a	n/a
345.9494508	2.7	engage	1.275	n/a	n/a	n/a	n/a	n/a	n/a	0	44.225	15.19	1
354.4349666	2.7	forage	0.899	0	-11.1815462	31.5	1	32.72263468	0	n/a	n/a	n/a	n/a
