onset	duration	trial_type	RT	ExcludeBlock	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.005268645	2.7	forage	2.802	0	23.02220529	59.33333333	2	10.45	1	n/a	n/a	n/a	n/a
13.17936434	2.7	forage	4.539	0	1.213666482	44.83333333	0.5	31.2507394	0	n/a	n/a	n/a	n/a
23.9791198	2.7	engage	1.901	n/a	n/a	n/a	n/a	n/a	n/a	0	36.015	18.3	1
32.37540486	2.7	forage	4.934	0	21.66685177	49.5	2	7.597004678	1	n/a	n/a	n/a	n/a
42.07568235	2.7	forage	4.923	0	9.023393525	41.16666667	2	20.52500629	0	n/a	n/a	n/a	n/a
49.86083052	2.7	engage	1.134	n/a	n/a	n/a	n/a	n/a	n/a	0	14.625	29.225	0
58.94134542	2.7	forage	1.84	0	20.78117868	45.16666667	2	9.175408682	1	n/a	n/a	n/a	n/a
67.00048238	2.7	forage	6.111	0	8.11655517	42.66666667	2	21.45	1	n/a	n/a	n/a	n/a
76.85844031	2.7	forage	1.637	0	-9.181019063	36.66666667	2	35.49255319	0	n/a	n/a	n/a	n/a
83.80923973	2.7	engage	5.56	n/a	n/a	n/a	n/a	n/a	n/a	0	6.21	13.325	0
95.85511259	2.7	forage	1.975	0	3.640176886	38.5	0.5	24.76778834	0	n/a	n/a	n/a	n/a
101.411169	2.7	engage	5.242	n/a	n/a	n/a	n/a	n/a	n/a	0	26	30.72	0
114.5368968	2.7	forage	4.054	0	-0.224225307	35.66666667	0.5	24.62799909	0	n/a	n/a	n/a	n/a
123.6562917	2.7	engage	1.168	n/a	n/a	n/a	n/a	n/a	n/a	0	16.215	10.9	0
131.7571629	2.7	forage	8.916	0	-1.189151954	41.33333333	1	30.78572506	1	n/a	n/a	n/a	n/a
143.0354724	2.7	forage	2.563	0	0.826990929	42	2	29.145463	1	n/a	n/a	n/a	n/a
149.0888488	2.7	forage	2.768	0	-1.189122445	41.33333333	0.5	30.78572506	0	n/a	n/a	n/a	n/a
155.7209315	2.7	engage	1.904	n/a	n/a	n/a	n/a	n/a	n/a	0	24.36	9.035	1
167.717789	2.7	forage	7.312	0	0.214760324	27.83333333	2	22.17652784	0	n/a	n/a	n/a	n/a
179.0861865	2.7	engage	0.916	n/a	n/a	n/a	n/a	n/a	n/a	0	4.725	31.605	0
191.5655573	2.7	forage	6.871	0	13.96051473	47.16666667	2	16.15513304	1	n/a	n/a	n/a	n/a
202.7990698	2.7	forage	1.151	0	-7.637312006	36.33333333	0.5	32.47852221	0	n/a	n/a	n/a	n/a
208.5677404	2.7	engage	2.616	n/a	n/a	n/a	n/a	n/a	n/a	0	36.54	36.6	1
217.6642237	2.7	forage	0.981	0	28.88401036	62.16666667	1	6.011712188	1	n/a	n/a	n/a	n/a
223.1349399	2.7	forage	1.024	0	-5.854907365	42	2	37.13126603	0	n/a	n/a	n/a	n/a
228.8832993	2.7	engage	0.877	n/a	n/a	n/a	n/a	n/a	n/a	0	31.62	45.56	0
237.163475	2.7	forage	0.946	0	26.02273041	54.66666667	1	5.119003068	1	n/a	n/a	n/a	n/a
242.2182325	2.7	forage	1.109	0	-3.528282783	39	0.5	32.11857804	0	n/a	n/a	n/a	n/a
249.9652855	2.7	engage	1.331	n/a	n/a	n/a	n/a	n/a	n/a	0	40.67	40.32	1
258.6452338	2.7	forage	0.784	0	23.53049813	45	0.5	6.457693275	1	n/a	n/a	n/a	n/a
265.111251	2.7	forage	1.213	0	-0.302674748	31.66666667	1	26.43505105	0	n/a	n/a	n/a	n/a
274.8635918	2.7	engage	4.231	n/a	n/a	n/a	n/a	n/a	n/a	0	14.1	11.515	1
287.576521	2.7	forage	1.606	0	19.00263233	33.33333333	2	4.692580856	1	n/a	n/a	n/a	n/a
293.8377537	2.7	forage	0.9	0	-3.987190618	24.66666667	2	24.18854685	0	n/a	n/a	n/a	n/a
302.7952316	2.7	engage	1.286	n/a	n/a	n/a	n/a	n/a	n/a	0	31.05	11.21	1
312.0799379	2.7	forage	2.202	0	-10.96105377	37.83333333	0.5	37.18106232	0	n/a	n/a	n/a	n/a
318.6442806	2.7	engage	1.149	n/a	n/a	n/a	n/a	n/a	n/a	0	22.44	30.36	0
327.3289646	2.7	forage	1.081	0	-11.72450832	39.83333333	2	37.4	1	n/a	n/a	n/a	n/a
335.7935634	2.7	forage	4.687	0	-0.966721158	38.66666667	2	28.60260047	0	n/a	n/a	n/a	n/a
345.5426936	2.7	engage	2.777	n/a	n/a	n/a	n/a	n/a	n/a	0	12.6	12.15	0
356.2057554	2.7	forage	6.056	0	-6.925682477	35.33333333	0.5	32.45	1	n/a	n/a	n/a	n/a
