onset	duration	trial_type	RT	ExcludeBlock	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.005353183	2.7	forage	4.717	0	9.240254514	42.16666667	2	16.18927116	0	n/a	n/a	n/a	n/a
15.59397167	2.7	engage	1.118	n/a	n/a	n/a	n/a	n/a	n/a	0	16.96	6.9	1
29.49785726	2.7	forage	1.46	0	29.05100867	52.16666667	0.5	4.112509431	1	n/a	n/a	n/a	n/a
35.55368718	2.7	forage	3.169	0	-4.465002599	35	0.5	32.74330014	0	n/a	n/a	n/a	n/a
45.79217092	2.7	engage	0.959	n/a	n/a	n/a	n/a	n/a	n/a	0	15.36	42.84	0
56.07535447	2.7	forage	2.47	0	5.115980249	44.5	1	23.65	0	n/a	n/a	n/a	n/a
66.62476249	2.7	engage	0.88	n/a	n/a	n/a	n/a	n/a	n/a	0	2.43	29.67	0
77.30939885	2.7	forage	1.221	0	-5.594030146	40.5	1	35.50027162	0	n/a	n/a	n/a	n/a
82.85654007	2.7	engage	0.944	n/a	n/a	n/a	n/a	n/a	n/a	0	14.35	25.22	0
91.93839197	2.7	forage	2.174	0	21.57126687	54.16666667	0.5	9.098030783	1	n/a	n/a	n/a	n/a
97.99132315	2.7	forage	1.792	0	3.411809265	41.83333333	2	26.75205976	0	n/a	n/a	n/a	n/a
104.9387192	2.7	engage	0.871	n/a	n/a	n/a	n/a	n/a	n/a	0	37.25	27.025	1
115.2407135	2.7	forage	1.162	0	28.99702949	54	0.5	3.228846637	1	n/a	n/a	n/a	n/a
122.3088015	2.7	forage	0.914	0	-0.293753835	38.33333333	0.5	30.32046175	0	n/a	n/a	n/a	n/a
131.8536051	2.7	engage	1.282	n/a	n/a	n/a	n/a	n/a	n/a	0	21.21	26.4	1
143.143166	2.7	forage	0.969	0	-6.221147997	26.83333333	0.5	29.28027262	0	n/a	n/a	n/a	n/a
151.9023644	2.7	engage	2.402	n/a	n/a	n/a	n/a	n/a	n/a	0	24.96	39.15	0
164.3008869	2.7	forage	1.068	0	6.246202907	45.5	0.5	23.27378904	0	n/a	n/a	n/a	n/a
173.8676598	2.7	engage	1.052	n/a	n/a	n/a	n/a	n/a	n/a	0	13.34	21.56	0
182.7704194	2.7	forage	1.275	0	30.88457623	57.33333333	2	2.532334893	1	n/a	n/a	n/a	n/a
188.0284792	2.7	forage	0.959	0	-4.290549603	41.16666667	2	35.33444998	0	n/a	n/a	n/a	n/a
194.9829613	2.7	engage	1.784	n/a	n/a	n/a	n/a	n/a	n/a	0	37.605	16.56	1
204.8875997	2.7	forage	1.926	0	13.64921047	35.66666667	1	13.64603642	0	n/a	n/a	n/a	n/a
211.8342638	2.7	engage	0.991	n/a	n/a	n/a	n/a	n/a	n/a	0	9.595	5.4	1
222.9187073	2.7	forage	0.783	0	-13.99626662	27.66666667	2	34.34591067	0	n/a	n/a	n/a	n/a
229.6641735	2.7	engage	2.505	n/a	n/a	n/a	n/a	n/a	n/a	0	32.43	45.56	0
242.4716654	2.7	forage	0.855	0	-11.86959442	31.16666667	2	34.12724964	0	n/a	n/a	n/a	n/a
251.4295678	2.7	engage	1.171	n/a	n/a	n/a	n/a	n/a	n/a	0	15.86	55.755	0
262.3312077	2.7	forage	1.144	0	27.97288768	57.33333333	2	4.544575223	1	n/a	n/a	n/a	n/a
270.7843749	2.7	forage	0.752	0	5.572898077	43.66666667	0.5	26.68383884	0	n/a	n/a	n/a	n/a
277.5445888	2.7	engage	1.559	n/a	n/a	n/a	n/a	n/a	n/a	0	13.68	20.825	0
288.0274834	2.7	forage	0.95	0	-2.645112419	31.5	0.5	27.53339118	0	n/a	n/a	n/a	n/a
294.5936035	2.7	engage	1.152	n/a	n/a	n/a	n/a	n/a	n/a	0	24.48	15.925	1
304.2767438	2.7	forage	1.852	0	12.57453096	43.16666667	0.5	17.16627433	0	n/a	n/a	n/a	n/a
