onset	duration	trial_type	RT	ExcludeBlock	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.005310286	2.7	forage	6.866	1	9.632062774	54.66666667	1	24.21634978	1	n/a	n/a	n/a	n/a
17.43240249	2.7	forage	3.033	1	-3.797306306	45.5	0.5	34.82901766	0	n/a	n/a	n/a	n/a
24.31484617	2.7	engage	0.844	n/a	n/a	n/a	n/a	n/a	n/a	1	60.03	11.96	1
35.19895727	2.7	forage	4.841	1	11.47767919	40.5	2	16.87593431	1	n/a	n/a	n/a	n/a
44.80594955	2.7	forage	2.313	1	1.985119796	37.33333333	1	25.08637392	1	n/a	n/a	n/a	n/a
50.88057049	2.7	forage	3.351	1	-8.871732475	35.5	0.5	33.55	0	n/a	n/a	n/a	n/a
58.09610977	2.7	engage	1.263	n/a	n/a	n/a	n/a	n/a	n/a	1	46.055	5.265	1
66.1793945	2.7	forage	3.757	1	23.22764817	50.66666667	0.5	6.637596197	1	n/a	n/a	n/a	n/a
72.4956825	2.7	forage	1.327	1	-1.60376138	36.66666667	0.5	28.87894221	0	n/a	n/a	n/a	n/a
80.44481407	2.7	engage	6.452	n/a	n/a	n/a	n/a	n/a	n/a	1	29.4	33.55	0
94.39375121	2.7	forage	5.566	1	-0.57484097	40.33333333	1	28.6	0	n/a	n/a	n/a	n/a
106.2098141	2.7	engage	3.285	n/a	n/a	n/a	n/a	n/a	n/a	1	10.92	0.75	0
119.7926753	2.7	forage	9.705	1	26.60450967	55.5	1	6.746816056	1	n/a	n/a	n/a	n/a
134.0716722	2.7	forage	7.61	1	-2.240334993	42.83333333	0.5	33.73408028	0	n/a	n/a	n/a	n/a
146.9406623	2.7	engage	1.213	n/a	n/a	n/a	n/a	n/a	n/a	1	41.6	17.1	1
157.2215247	2.7	forage	1.777	1	-9.780937076	38.16666667	2	37.79621246	0	n/a	n/a	n/a	n/a
165.1745067	2.7	engage	2.427	n/a	n/a	n/a	n/a	n/a	n/a	1	10.71	14.145	1
173.6904651	2.7	forage	14.535	1	4.260793555	41.83333333	0.5	22.27587144	1	n/a	n/a	n/a	n/a
192.5918864	2.7	forage	3.534	1	-13.21696025	35	1	33.99387858	0	n/a	n/a	n/a	n/a
200.3707397	2.7	engage	1.758	n/a	n/a	n/a	n/a	n/a	n/a	1	34.84	31	0
213.6528168	2.7	forage	2.825	1	5.708692554	43.83333333	0.5	24.8072104	1	n/a	n/a	n/a	n/a
222.0336885	2.7	forage	4.62	1	-4.402663179	45	0.5	33	1	n/a	n/a	n/a	n/a
230.4165003	2.7	forage	1.388	1	-7.627114833	37.16666667	2	34.35274383	0	n/a	n/a	n/a	n/a
235.9685364	2.7	engage	1.966	n/a	n/a	n/a	n/a	n/a	n/a	1	26.86	35.69	0
247.0259501	2.7	forage	1.861	1	21.5935461	48	0.5	9.686539912	1	n/a	n/a	n/a	n/a
253.087413	2.7	forage	5.417	1	-11.6187115	31.16666667	0.5	35.13136412	0	n/a	n/a	n/a	n/a
263.3668595	2.7	engage	1.682	n/a	n/a	n/a	n/a	n/a	n/a	1	13.965	47.6	0
276.7468406	2.7	forage	6.499	1	4.470131616	45.83333333	2	25.84388612	1	n/a	n/a	n/a	n/a
287.8130928	2.7	forage	2.243	1	-1.215306071	43.66666667	1	30.08644686	0	n/a	n/a	n/a	n/a
294.3680339	2.7	engage	9.884	n/a	n/a	n/a	n/a	n/a	n/a	1	15.18	50.15	0
314.3339309	2.7	forage	14.103	1	-4.48714166	48.83333333	1	35.2	0	n/a	n/a	n/a	n/a
333.2959431	2.7	engage	2.024	n/a	n/a	n/a	n/a	n/a	n/a	1	3.48	32.96	0
342.8104683	2.7	forage	3.236	1	-9.845379005	16.5	0.5	22	0	n/a	n/a	n/a	n/a
350.1115501	2.7	engage	0.801	n/a	n/a	n/a	n/a	n/a	n/a	1	2.38	30	0
361.2958272	2.7	forage	1.84	1	-8.942236641	30.66666667	0.5	30.41969468	0	n/a	n/a	n/a	n/a
367.04384	2.7	engage	1.678	n/a	n/a	n/a	n/a	n/a	n/a	1	31.605	18.585	1
377.1283774	2.7	forage	2.842	1	14.6672882	45	0.5	14.79356421	1	n/a	n/a	n/a	n/a
382.5243368	2.7	forage	4.866	1	-11.91204483	33.33333333	2	36.12073336	0	n/a	n/a	n/a	n/a
390.4423945	2.7	engage	1.262	n/a	n/a	n/a	n/a	n/a	n/a	1	20.91	43.75	0
399.9225117	2.7	forage	1.442	1	11.91260181	35.5	1	11.77814999	1	n/a	n/a	n/a	n/a
409.1830537	2.7	forage	7.896	1	7.864458696	34	0.5	15.55232131	0	n/a	n/a	n/a	n/a
422.3404696	2.7	engage	1.509	n/a	n/a	n/a	n/a	n/a	n/a	1	8.19	9.75	1
433.6171414	2.7	forage	6.283	1	-7.156005063	34.5	1	30.53259393	0	n/a	n/a	n/a	n/a
444.9557573	2.7	engage	1.155	n/a	n/a	n/a	n/a	n/a	n/a	1	19.6	37.4	0
